book1,book2,cosine_similarity
323.txt,274.txt,0.009423394323821336
385.txt,494.txt,0.00942274920694543
79.txt,153.txt,0.009422695273557187
284.txt,250.txt,0.009422544371917002
404.txt,45.txt,0.009421853562931452
233.txt,371.txt,0.00942180895757162
384.txt,306.txt,0.009421612106845651
430.txt,24.txt,0.009421268919340737
493.txt,460.txt,0.009421148327193575
44.txt,459.txt,0.009420691852932029
227.txt,102.txt,0.009420648909077116
491.txt,355.txt,0.009420227808065966
488.txt,41.txt,0.009419269361581844
64.txt,380.txt,0.009419141698282351
158.txt,297.txt,0.00941902670727855
80.txt,172.txt,0.009418989964688736
476.txt,125.txt,0.009418851392191143
58.txt,278.txt,0.009418662560990165
268.txt,335.txt,0.0094185295516426
484.txt,418.txt,0.009418296925587563
159.txt,19.txt,0.009418061515971804
64.txt,493.txt,0.009417330931494468
144.txt,486.txt,0.00941718952212195
16.txt,134.txt,0.009416864043221047
48.txt,412.txt,0.009416420778528358
433.txt,485.txt,0.009416243511651589
98.txt,68.txt,0.009415320921700762
209.txt,383.txt,0.009415084504400413
213.txt,9.txt,0.009414957623251905
224.txt,51.txt,0.009414433870343852
25.txt,310.txt,0.009413993414592545
287.txt,173.txt,0.009413862258412467
457.txt,159.txt,0.00941361894535974
165.txt,28.txt,0.009413611105083508
81.txt,421.txt,0.009413007665604062
210.txt,208.txt,0.009412886953389606
138.txt,19.txt,0.00941218121145622
66.txt,397.txt,0.009411772115702316
467.txt,109.txt,0.009411391405642469
349.txt,12.txt,0.009411262446745856
442.txt,281.txt,0.009411091556173156
423.txt,4.txt,0.009410937128334108
305.txt,431.txt,0.009410573692856071
307.txt,61.txt,0.009410063888773806
83.txt,244.txt,0.009409681262234832
367.txt,201.txt,0.009408995774144535
110.txt,272.txt,0.009408551133160465
81.txt,173.txt,0.009407655863078929
17.txt,168.txt,0.009407558082524508
26.txt,453.txt,0.009407199547768473
30.txt,88.txt,0.009406574213805573
101.txt,28.txt,0.00940657393903281
23.txt,391.txt,0.009406211022475141
289.txt,479.txt,0.009406205580994531
112.txt,397.txt,0.009405816948107016
32.txt,211.txt,0.009405517847729097
483.txt,118.txt,0.009405337444596285
437.txt,42.txt,0.009404968468079316
473.txt,321.txt,0.00940490543157836
495.txt,412.txt,0.009404789714953636
295.txt,327.txt,0.009404562104418862
161.txt,336.txt,0.009404217040247279
161.txt,341.txt,0.009403571392611132
152.txt,261.txt,0.009403518231536156
496.txt,407.txt,0.009403433899413192
107.txt,164.txt,0.009403303820290707
53.txt,263.txt,0.00940301612821136
79.txt,414.txt,0.009403015606999111
154.txt,160.txt,0.00940288766356529
333.txt,303.txt,0.009402126437051166
378.txt,307.txt,0.009401865353874727
368.txt,42.txt,0.009401833096811425
140.txt,462.txt,0.009401823062779783
158.txt,126.txt,0.009401365558812063
274.txt,6.txt,0.00940101523058742
158.txt,424.txt,0.009400723948698918
469.txt,94.txt,0.0094004712007276
154.txt,258.txt,0.009399492223245636
174.txt,491.txt,0.009399442216823137
48.txt,271.txt,0.009399425311897525
467.txt,451.txt,0.009399107577280984
158.txt,339.txt,0.009398769325763905
308.txt,277.txt,0.009398391555854648
403.txt,85.txt,0.009397934416097379
169.txt,297.txt,0.009397770781094928
45.txt,459.txt,0.00939768775715262
161.txt,397.txt,0.009397363927917814
111.txt,241.txt,0.009397324034559151
14.txt,451.txt,0.00939672083540347
139.txt,235.txt,0.00939611305184029
260.txt,311.txt,0.009395693177441993
30.txt,336.txt,0.009395171365785831
200.txt,410.txt,0.009394865127386716
78.txt,32.txt,0.00939469362154431
453.txt,371.txt,0.009394673377726322
244.txt,75.txt,0.009394630672810513
268.txt,173.txt,0.009394083977528387
433.txt,33.txt,0.009393573486062705
403.txt,211.txt,0.009393539739674191
403.txt,68.txt,0.009393175609837592
498.txt,499.txt,0.009393036545860075
103.txt,296.txt,0.009393021836683807
450.txt,13.txt,0.009392729301932952
238.txt,252.txt,0.00939259236181562
480.txt,297.txt,0.009392046635535493
131.txt,335.txt,0.009391894692781337
165.txt,341.txt,0.009391580247109725
445.txt,11.txt,0.009391319264221884
472.txt,389.txt,0.0093911934118939
171.txt,126.txt,0.00939117192792972
133.txt,485.txt,0.009390931531642537
290.txt,146.txt,0.009390866839008619
483.txt,327.txt,0.009390774596612668
456.txt,6.txt,0.009390180189623362
227.txt,496.txt,0.00938986153466932
286.txt,230.txt,0.009389725908102076
18.txt,242.txt,0.009389235046119573
179.txt,243.txt,0.009389039289774526
162.txt,243.txt,0.00938877638365285
244.txt,334.txt,0.009388517530324264
449.txt,486.txt,0.009388478136961784
308.txt,338.txt,0.009387394221862369
233.txt,51.txt,0.0093872559458326
299.txt,16.txt,0.009386842659267222
469.txt,391.txt,0.00938673945671593
478.txt,170.txt,0.009386699829057321
148.txt,401.txt,0.009386473767861529
214.txt,327.txt,0.009385528199766586
217.txt,491.txt,0.009385421736695852
45.txt,353.txt,0.009384859466476853
367.txt,114.txt,0.009384144914863042
350.txt,397.txt,0.00938379930068943
499.txt,420.txt,0.009383768847329013
30.txt,104.txt,0.009383766009875111
367.txt,137.txt,0.009383559829885925
347.txt,271.txt,0.009383506419091261
47.txt,24.txt,0.009383289595121101
350.txt,113.txt,0.009382221060650193
38.txt,123.txt,0.00938214127416015
349.txt,41.txt,0.009382110205994106
221.txt,103.txt,0.00938192320738946
140.txt,242.txt,0.009381885723134743
446.txt,412.txt,0.009380563538742503
81.txt,372.txt,0.009380553048183526
455.txt,39.txt,0.009379231982346024
451.txt,34.txt,0.009379157317244284
429.txt,383.txt,0.009378632588820875
403.txt,493.txt,0.009378346333309964
132.txt,3.txt,0.009377969632842603
80.txt,456.txt,0.009377959068617362
153.txt,4.txt,0.00937764509586671
158.txt,16.txt,0.009377642728547837
133.txt,60.txt,0.009377499943938012
144.txt,384.txt,0.009377372331961205
321.txt,390.txt,0.00937693816919953
108.txt,137.txt,0.009376607796975594
90.txt,318.txt,0.009376354745819621
27.txt,447.txt,0.00937546554605089
180.txt,377.txt,0.009375251871700033
440.txt,201.txt,0.009375210457055222
108.txt,364.txt,0.009374925123475417
151.txt,8.txt,0.00937476868000709
498.txt,399.txt,0.009374372130275031
484.txt,304.txt,0.009373912946637024
20.txt,332.txt,0.0093736776172522
293.txt,324.txt,0.009373562745716673
78.txt,416.txt,0.009373544955296008
178.txt,389.txt,0.009373352960903565
166.txt,12.txt,0.009373292399544497
287.txt,459.txt,0.009371934072467697
122.txt,121.txt,0.009371928006093632
125.txt,163.txt,0.00937191070567039
167.txt,496.txt,0.009371530510087803
125.txt,344.txt,0.009370974520300468
246.txt,281.txt,0.009370617367982871
110.txt,160.txt,0.0093704753900025
233.txt,172.txt,0.009370463832274857
305.txt,272.txt,0.009369998797039753
486.txt,411.txt,0.009369859633589134
482.txt,173.txt,0.009369807916899066
60.txt,355.txt,0.009369627595755268
180.txt,259.txt,0.009369412297853362
221.txt,300.txt,0.009369063194126528
224.txt,168.txt,0.00936891047942834
349.txt,206.txt,0.009368770901598296
478.txt,222.txt,0.00936871933710093
146.txt,353.txt,0.00936803735165331
122.txt,460.txt,0.009367824506561045
107.txt,488.txt,0.009367600579157262
391.txt,71.txt,0.009367215017991272
392.txt,176.txt,0.00936693734793121
286.txt,178.txt,0.009366867435074467
399.txt,390.txt,0.00936648829985035
178.txt,310.txt,0.009366396759061596
268.txt,32.txt,0.009366273898099844
73.txt,334.txt,0.009364775763909323
45.txt,355.txt,0.009364352461076812
491.txt,168.txt,0.009364291763699996
350.txt,151.txt,0.009363450037197928
25.txt,456.txt,0.009363184819172468
143.txt,306.txt,0.00936298704161167
496.txt,398.txt,0.009362944831950765
221.txt,407.txt,0.009362942432538018
73.txt,267.txt,0.009362792602256127
18.txt,143.txt,0.009362184243570933
360.txt,63.txt,0.009361851442947695
27.txt,167.txt,0.009361285549843413
143.txt,449.txt,0.009361185709756486
432.txt,400.txt,0.009360883099820087
360.txt,24.txt,0.009360803000545722
72.txt,307.txt,0.009360756220583695
242.txt,311.txt,0.009360735498362839
105.txt,289.txt,0.009360184528674416
146.txt,367.txt,0.009360089626057524
176.txt,307.txt,0.009359682990050217
113.txt,336.txt,0.009359450532920715
98.txt,161.txt,0.009359085673751035
264.txt,278.txt,0.009358627153706781
361.txt,453.txt,0.009358597753273464
152.txt,400.txt,0.009358553169397682
471.txt,49.txt,0.00935843044713405
224.txt,33.txt,0.009358319845976223
158.txt,396.txt,0.009357605610171283
478.txt,41.txt,0.009356454700656831
384.txt,335.txt,0.009356129757740762
25.txt,418.txt,0.009355675432703736
286.txt,101.txt,0.009355541066554177
314.txt,358.txt,0.009355204191593991
83.txt,238.txt,0.00935477503328431
102.txt,420.txt,0.009354741683738179
87.txt,271.txt,0.009354168267821861
421.txt,407.txt,0.009353831380329044
357.txt,490.txt,0.00935375893260108
80.txt,344.txt,0.00935366436593747
384.txt,296.txt,0.009353147267099633
371.txt,302.txt,0.009352751233719871
32.txt,8.txt,0.009351775503822041
80.txt,243.txt,0.00935122980748014
341.txt,410.txt,0.009350956386143847
268.txt,396.txt,0.009350936351928678
112.txt,272.txt,0.00935078966349961
111.txt,160.txt,0.009350543925717075
131.txt,126.txt,0.00935044653574978
158.txt,458.txt,0.00934975947753759
351.txt,471.txt,0.009349334814740793
175.txt,170.txt,0.009349320996713028
420.txt,459.txt,0.009349129307740527
434.txt,159.txt,0.00934890449444602
321.txt,313.txt,0.009348671637997784
106.txt,304.txt,0.009348661114383603
477.txt,287.txt,0.009347765392790058
178.txt,214.txt,0.009347717232348143
407.txt,109.txt,0.009347046318714301
87.txt,288.txt,0.00934682638961336
403.txt,462.txt,0.009346777211299161
403.txt,123.txt,0.009346762206535096
14.txt,271.txt,0.009345424991463482
150.txt,274.txt,0.009344822729971685
73.txt,249.txt,0.00934474838138734
429.txt,56.txt,0.009344085088612
78.txt,157.txt,0.009343997287643914
122.txt,316.txt,0.009343963323681145
402.txt,262.txt,0.009343950948946925
290.txt,3.txt,0.009343754564539794
62.txt,289.txt,0.009343396520094645
260.txt,208.txt,0.009342980667170068
318.txt,230.txt,0.009342881853673464
316.txt,431.txt,0.00934268235529029
61.txt,264.txt,0.0093425937360728
106.txt,357.txt,0.009342576723303403
122.txt,355.txt,0.00934253325503962
10.txt,152.txt,0.00934236387476766
467.txt,246.txt,0.009341934894553662
18.txt,210.txt,0.00934187135205336
150.txt,57.txt,0.009341721645085186
486.txt,41.txt,0.009341421561981552
286.txt,168.txt,0.009340894254855594
432.txt,356.txt,0.009340427952106597
178.txt,458.txt,0.009340372780683998
92.txt,490.txt,0.009340369557628705
372.txt,324.txt,0.009340173754354924
403.txt,104.txt,0.009340151097612942
204.txt,311.txt,0.009339748729516907
121.txt,472.txt,0.009339130985489049
122.txt,289.txt,0.009339055356874335
219.txt,216.txt,0.00933874572516899
341.txt,334.txt,0.009338347638646157
234.txt,459.txt,0.009338067015211197
27.txt,486.txt,0.009337618767265285
60.txt,367.txt,0.009337261600461713
178.txt,323.txt,0.009336878039949181
243.txt,96.txt,0.009336691411326755
488.txt,32.txt,0.009336420718675041
180.txt,139.txt,0.009336391811736022
97.txt,324.txt,0.00933626952867653
261.txt,334.txt,0.009335955296489834
124.txt,339.txt,0.009335884109229878
176.txt,371.txt,0.009335667711405671
360.txt,154.txt,0.009335619317334608
138.txt,85.txt,0.009335569436115366
467.txt,261.txt,0.009335529693538177
111.txt,102.txt,0.009335209994406117
165.txt,219.txt,0.009335083746562915
336.txt,235.txt,0.009334956140466148
392.txt,407.txt,0.009334564763828048
346.txt,277.txt,0.00933455332155793
479.txt,94.txt,0.00933436417906851
357.txt,334.txt,0.009334203342188247
361.txt,310.txt,0.00933293241004733
170.txt,460.txt,0.009332900943498637
66.txt,301.txt,0.009332837410483675
62.txt,300.txt,0.009332693153380039
221.txt,13.txt,0.00933258235001416
132.txt,277.txt,0.009332261927261859
448.txt,330.txt,0.009331556547737912
128.txt,167.txt,0.009331521001528072
437.txt,16.txt,0.009331062484349239
209.txt,334.txt,0.009330892791322497
233.txt,128.txt,0.00932978996087823
206.txt,257.txt,0.00932925978318598
362.txt,340.txt,0.009329079118070353
474.txt,303.txt,0.009329043501118775
450.txt,90.txt,0.009328720274311596
463.txt,267.txt,0.009328415450608668
478.txt,358.txt,0.009328308681344844
331.txt,111.txt,0.009327937192874435
126.txt,494.txt,0.009327713134686284
96.txt,493.txt,0.009326943371288003
178.txt,375.txt,0.00932669988471219
139.txt,327.txt,0.009326693126753568
14.txt,310.txt,0.009326501922130921
401.txt,73.txt,0.009325947484888403
416.txt,96.txt,0.009325702787670103
384.txt,397.txt,0.009325613111680469
35.txt,267.txt,0.009325382709953518
224.txt,372.txt,0.009325268542565698
26.txt,462.txt,0.0093250181598214
236.txt,460.txt,0.009324953540260384
488.txt,42.txt,0.009324941726100835
60.txt,459.txt,0.009324709245131584
154.txt,335.txt,0.009324652066974094
122.txt,430.txt,0.009324241429360022
98.txt,178.txt,0.009323834573314095
296.txt,272.txt,0.009323539396336714
289.txt,55.txt,0.009323431386376375
18.txt,94.txt,0.009323319168750538
443.txt,265.txt,0.009322993465821378
166.txt,97.txt,0.009322751058137452
250.txt,216.txt,0.009322368883896487
118.txt,61.txt,0.009321680190524076
284.txt,42.txt,0.009321272674179648
61.txt,216.txt,0.009320227663135007
486.txt,356.txt,0.009320147178086094
144.txt,68.txt,0.009319740311655863
154.txt,138.txt,0.009319578730340276
466.txt,447.txt,0.009319281380120864
157.txt,7.txt,0.009318997735850409
168.txt,377.txt,0.009318939425382535
103.txt,330.txt,0.009318673826780343
385.txt,32.txt,0.009318268952538688
220.txt,277.txt,0.009318204033870398
270.txt,208.txt,0.00931813223922671
161.txt,219.txt,0.00931767505017419
321.txt,310.txt,0.009317542500763065
466.txt,361.txt,0.009317334629660728
172.txt,396.txt,0.00931724973830575
113.txt,173.txt,0.009317244476348005
146.txt,372.txt,0.009317156643952775
326.txt,210.txt,0.009316999710255567
79.txt,372.txt,0.009316718892603609
165.txt,157.txt,0.009316506389595308
418.txt,75.txt,0.009316272325193177
281.txt,104.txt,0.009314569364680898
258.txt,278.txt,0.00931385272962232
166.txt,246.txt,0.009313559065916821
268.txt,168.txt,0.009313347151561138
481.txt,168.txt,0.009313334403177793
472.txt,172.txt,0.009312958646840546
90.txt,440.txt,0.009312342569172061
118.txt,296.txt,0.009312338784732631
331.txt,459.txt,0.009312304242852813
485.txt,411.txt,0.009312291227532393
480.txt,491.txt,0.009311816268370719
498.txt,168.txt,0.009311660533956137
288.txt,24.txt,0.009311495265285392
258.txt,235.txt,0.009310948655380184
481.txt,97.txt,0.009310391770962455
206.txt,111.txt,0.00931032196461024
361.txt,99.txt,0.00930999004919826
81.txt,459.txt,0.009308433425505048
167.txt,442.txt,0.009308074757530233
14.txt,139.txt,0.0093080499927245
162.txt,339.txt,0.009308031542606949
47.txt,411.txt,0.009307691085266119
402.txt,304.txt,0.009307535065019502
81.txt,58.txt,0.009307395167541024
162.txt,352.txt,0.009307102857170475
322.txt,2.txt,0.009306674945859877
16.txt,250.txt,0.00930643601161564
352.txt,275.txt,0.009306361599113435
44.txt,368.txt,0.009305877211332329
360.txt,254.txt,0.009305725336281028
146.txt,170.txt,0.009305595687314611
366.txt,46.txt,0.009304241412937491
335.txt,97.txt,0.00930376830336824
444.txt,297.txt,0.009303455635080617
344.txt,3.txt,0.009303236630646005
312.txt,61.txt,0.00930252455245199
207.txt,61.txt,0.009302201402565075
227.txt,263.txt,0.009301942877524992
200.txt,208.txt,0.009301699271497344
68.txt,356.txt,0.009301217862714949
180.txt,214.txt,0.009300887523951223
298.txt,300.txt,0.009300317240243884
72.txt,442.txt,0.009299818152638717
158.txt,469.txt,0.009299798945115742
351.txt,348.txt,0.009298294374157658
38.txt,496.txt,0.00929826905595546
463.txt,334.txt,0.009298225989685587
165.txt,339.txt,0.009297747063436088
176.txt,219.txt,0.009297666479062446
123.txt,157.txt,0.00929715585116548
165.txt,437.txt,0.009296833104578054
173.txt,316.txt,0.009296504299950471
448.txt,92.txt,0.009295727282712343
14.txt,412.txt,0.009295579184146047
73.txt,377.txt,0.00929548900894854
127.txt,277.txt,0.009294885400544625
144.txt,9.txt,0.009294728578426946
432.txt,299.txt,0.009293886441127113
473.txt,267.txt,0.009293563418563211
461.txt,338.txt,0.009293463671884215
348.txt,173.txt,0.009293223437380862
330.txt,490.txt,0.009293100407850577
344.txt,162.txt,0.009292245146794498
14.txt,418.txt,0.009292057041386076
103.txt,375.txt,0.009291964829607442
66.txt,28.txt,0.00929191735243544
133.txt,488.txt,0.00929104195143142
368.txt,420.txt,0.009291031350931444
47.txt,126.txt,0.009290912055922366
268.txt,98.txt,0.009290732676668679
44.txt,241.txt,0.009290444520489015
94.txt,277.txt,0.009290425760848868
96.txt,66.txt,0.009290419664267162
384.txt,290.txt,0.009290237282036201
165.txt,466.txt,0.009290174632851093
63.txt,4.txt,0.009290022289248924
163.txt,447.txt,0.009288622295786541
283.txt,178.txt,0.009288343677354942
244.txt,2.txt,0.009288233728656108
201.txt,493.txt,0.009288013892511486
401.txt,463.txt,0.00928800850878931
73.txt,6.txt,0.009287921955199197
316.txt,250.txt,0.009287708874366635
137.txt,301.txt,0.0092870641709892
456.txt,431.txt,0.009286089555940666
437.txt,13.txt,0.009285951432693989
164.txt,372.txt,0.009285858261389593
447.txt,442.txt,0.009285730431891464
45.txt,297.txt,0.009285612915711554
402.txt,358.txt,0.009285500120717811
121.txt,173.txt,0.009284545721541627
167.txt,495.txt,0.009284508707280637
295.txt,493.txt,0.009284365181759258
440.txt,275.txt,0.009283846355786569
327.txt,358.txt,0.009283518000331711
106.txt,451.txt,0.009283372650360415
77.txt,53.txt,0.009283189254618676
280.txt,467.txt,0.009283142828139884
103.txt,219.txt,0.009282680774395107
481.txt,311.txt,0.009282416306995011
293.txt,358.txt,0.009282158631661954
48.txt,310.txt,0.009281598563545249
167.txt,296.txt,0.009281518275162121
213.txt,334.txt,0.009281491997172204
431.txt,272.txt,0.009281471647483172
431.txt,213.txt,0.00928141726825704
479.txt,11.txt,0.009280719925691478
360.txt,384.txt,0.009280433276172066
475.txt,303.txt,0.009280378184644066
451.txt,208.txt,0.009280324480010206
96.txt,321.txt,0.00928010578211131
341.txt,211.txt,0.009279988249826622
77.txt,51.txt,0.009278968287822837
223.txt,490.txt,0.009278542841112626
118.txt,442.txt,0.009278436714480592
146.txt,172.txt,0.00927841856388539
110.txt,469.txt,0.009278329927198011
132.txt,274.txt,0.009278190569769428
483.txt,287.txt,0.009278066908863377
82.txt,57.txt,0.009277658977319674
488.txt,7.txt,0.009277319830789867
488.txt,375.txt,0.00927690590260441
457.txt,362.txt,0.00927687127038673
176.txt,174.txt,0.009276662559421806
27.txt,250.txt,0.009276410191615745
352.txt,42.txt,0.009276204248530519
167.txt,58.txt,0.009276126441267787
159.txt,13.txt,0.009276121241953907
258.txt,34.txt,0.0092759551839589
170.txt,375.txt,0.009275660538035432
304.txt,300.txt,0.00927546417704683
179.txt,263.txt,0.009275454135517025
428.txt,112.txt,0.009275423275838073
98.txt,51.txt,0.009274734704515076
32.txt,409.txt,0.009274397006905473
145.txt,409.txt,0.009274394928487405
149.txt,431.txt,0.009273922796088624
456.txt,267.txt,0.00927388693175914
485.txt,428.txt,0.009273312203287108
23.txt,278.txt,0.009272898719929592
268.txt,201.txt,0.00927288558623343
27.txt,314.txt,0.009272818443775446
108.txt,90.txt,0.009271679145220112
287.txt,278.txt,0.009271426194430875
369.txt,420.txt,0.009271130091930441
113.txt,297.txt,0.009270652816255819
366.txt,237.txt,0.00927049336668756
475.txt,265.txt,0.009270452679983257
284.txt,385.txt,0.009270377713544567
401.txt,313.txt,0.009270373683776536
361.txt,401.txt,0.00927035285332323
344.txt,61.txt,0.009270330608253146
238.txt,467.txt,0.009270107552662096
42.txt,151.txt,0.009269227781103999
66.txt,324.txt,0.009268463325557292
83.txt,264.txt,0.009268058847102642
161.txt,352.txt,0.009268038959194484
201.txt,49.txt,0.00926712398019288
336.txt,42.txt,0.009267071438824664
179.txt,237.txt,0.009267047129467727
274.txt,277.txt,0.00926638641552294
26.txt,327.txt,0.009266223508410944
430.txt,137.txt,0.009266100670266758
400.txt,410.txt,0.009264995953465374
68.txt,168.txt,0.009264881558425059
372.txt,368.txt,0.009264481937366623
17.txt,136.txt,0.009263616664383297
27.txt,111.txt,0.009263378234844338
331.txt,396.txt,0.009262760172033174
444.txt,254.txt,0.009262624357285748
158.txt,110.txt,0.009261814319457795
483.txt,178.txt,0.009261177837494848
90.txt,163.txt,0.009260198768574396
153.txt,170.txt,0.009259933500032458
416.txt,490.txt,0.009259760089222585
176.txt,121.txt,0.009259419443586266
176.txt,323.txt,0.00925922396458186
472.txt,499.txt,0.00925895171885032
96.txt,315.txt,0.009258454856455408
126.txt,12.txt,0.00925844413715197
123.txt,54.txt,0.009258284225361416
372.txt,11.txt,0.009257712157362846
411.txt,375.txt,0.009257619665596519
175.txt,421.txt,0.00925696174213206
479.txt,409.txt,0.009256791822697882
201.txt,411.txt,0.009256570313004907
304.txt,75.txt,0.009256551902926078
79.txt,62.txt,0.009256443919146507
105.txt,104.txt,0.009256173482475824
457.txt,479.txt,0.009256166315344436
298.txt,80.txt,0.009256005231183619
360.txt,419.txt,0.009255895178813768
271.txt,31.txt,0.009255492182250982
430.txt,96.txt,0.009255438072368465
448.txt,293.txt,0.009255168290888887
158.txt,67.txt,0.009255120903322448
408.txt,311.txt,0.009254757629070742
146.txt,333.txt,0.009253972245938017
350.txt,272.txt,0.009253342327663963
53.txt,417.txt,0.009253119693304437
361.txt,21.txt,0.009252918334221358
124.txt,300.txt,0.009252852175719918
451.txt,46.txt,0.009252746805889724
257.txt,344.txt,0.00925263768713344
419.txt,58.txt,0.009252319127986372
253.txt,255.txt,0.009252173746456722
364.txt,57.txt,0.00925192562358184
478.txt,494.txt,0.009251544983626507
48.txt,418.txt,0.009251127176774022
162.txt,21.txt,0.009250821861313353
221.txt,137.txt,0.009250641746334025
285.txt,81.txt,0.00925053399322066
228.txt,250.txt,0.009250305791872377
173.txt,321.txt,0.009249987126955945
280.txt,12.txt,0.009248883701147617
50.txt,159.txt,0.009248607632803373
26.txt,399.txt,0.009247964371358422
83.txt,400.txt,0.009247609040488838
202.txt,334.txt,0.009247489996841881
107.txt,314.txt,0.009247379142323727
402.txt,335.txt,0.009246637880861901
158.txt,137.txt,0.009246414098091254
233.txt,336.txt,0.009245756335355917
16.txt,35.txt,0.009245523387928951
472.txt,385.txt,0.009244720489207475
45.txt,446.txt,0.009244487296323546
341.txt,42.txt,0.009244455673125875
125.txt,313.txt,0.009244444927670592
433.txt,285.txt,0.009244263030862008
439.txt,208.txt,0.0092441198265242
471.txt,287.txt,0.009244022669461616
384.txt,449.txt,0.009243697096535124
81.txt,403.txt,0.009243647207989453
176.txt,73.txt,0.009243604955577852
330.txt,445.txt,0.009243588101578847
432.txt,99.txt,0.009243284806083767
482.txt,246.txt,0.009243226549667489
461.txt,7.txt,0.009243037986130194
241.txt,485.txt,0.009242348073828559
241.txt,54.txt,0.009241960042100879
161.txt,326.txt,0.009240990050887707
307.txt,249.txt,0.009240420415197402
417.txt,99.txt,0.009239808923206623
290.txt,24.txt,0.00923970726259436
359.txt,303.txt,0.009239023436951828
456.txt,334.txt,0.009238993910324162
98.txt,176.txt,0.009237836972737414
17.txt,333.txt,0.00923777120064224
434.txt,138.txt,0.009237461343293823
228.txt,47.txt,0.009237260305152815
38.txt,472.txt,0.00923691965877866
154.txt,456.txt,0.009236904593456252
496.txt,5.txt,0.009236880251619244
83.txt,357.txt,0.009236824826921054
44.txt,389.txt,0.009236382897880261
82.txt,350.txt,0.00923597651511984
81.txt,72.txt,0.009235684553801408
204.txt,278.txt,0.009235543875380087
47.txt,78.txt,0.009235496673438951
63.txt,6.txt,0.009235253290648124
244.txt,410.txt,0.00923419342293269
361.txt,406.txt,0.00923367477197714
77.txt,32.txt,0.009233514718907203
162.txt,291.txt,0.009233228170274319
172.txt,42.txt,0.009232516088744164
364.txt,139.txt,0.009232319625048583
399.txt,459.txt,0.009232258496965785
234.txt,352.txt,0.009232074360121807
111.txt,246.txt,0.009231910123802728
335.txt,493.txt,0.009231180060958825
176.txt,357.txt,0.00923093313448621
143.txt,339.txt,0.009230790645305074
108.txt,13.txt,0.009230450382252698
401.txt,109.txt,0.009230268553083672
164.txt,157.txt,0.00923026072044805
314.txt,4.txt,0.009230111727564716
180.txt,291.txt,0.00922982031458481
81.txt,215.txt,0.009229727148381564
123.txt,246.txt,0.009229713131656391
295.txt,494.txt,0.009229343208036445
369.txt,157.txt,0.009229115627629595
153.txt,377.txt,0.00922873182114721
217.txt,267.txt,0.009228468816980515
10.txt,224.txt,0.009227932872328754
290.txt,85.txt,0.009227879887322009
143.txt,234.txt,0.009227782549879375
403.txt,297.txt,0.009227692989538568
115.txt,8.txt,0.00922704541541986
124.txt,149.txt,0.00922691128533305
14.txt,263.txt,0.00922657177065775
385.txt,94.txt,0.009226565746791326
361.txt,241.txt,0.009226488845353719
228.txt,166.txt,0.009226239028759754
482.txt,126.txt,0.00922603338155248
450.txt,208.txt,0.00922587760119099
365.txt,34.txt,0.009225554824899658
53.txt,232.txt,0.00922554733479572
107.txt,485.txt,0.00922539607394089
337.txt,56.txt,0.009225284042914138
62.txt,57.txt,0.00922518461701172
432.txt,105.txt,0.009224989462455112
489.txt,321.txt,0.009224852819683984
234.txt,485.txt,0.009224481571590858
293.txt,420.txt,0.009224411355347784
38.txt,499.txt,0.009224203592731775
268.txt,364.txt,0.009224196297230777
399.txt,295.txt,0.009224163352590664
153.txt,362.txt,0.009224005341942626
137.txt,264.txt,0.009223992515132659
389.txt,250.txt,0.009223354673793335
330.txt,447.txt,0.009223171429430419
293.txt,327.txt,0.009222944937574445
166.txt,469.txt,0.009222737254020143
368.txt,3.txt,0.00922261981760114
331.txt,66.txt,0.009221740133014404
293.txt,493.txt,0.009221580454092366
115.txt,235.txt,0.009221181910748456
145.txt,211.txt,0.009221138705848606
331.txt,485.txt,0.009220879411100143
132.txt,427.txt,0.009220826019621308
433.txt,412.txt,0.009220425835726206
24.txt,41.txt,0.009220346175633857
348.txt,62.txt,0.009220133821093919
311.txt,304.txt,0.009219839897071851
287.txt,481.txt,0.009219448802804689
437.txt,210.txt,0.00921916325898303
311.txt,240.txt,0.009219043822829372
305.txt,62.txt,0.009218933485835851
365.txt,3.txt,0.009218390381490027
176.txt,376.txt,0.009217751785060556
63.txt,3.txt,0.00921767433609139
72.txt,99.txt,0.009217424749880807
110.txt,471.txt,0.009217141359976698
159.txt,368.txt,0.009217083419946736
67.txt,151.txt,0.00921696655794262
109.txt,300.txt,0.009216823857146013
168.txt,315.txt,0.009216606162797377
463.txt,6.txt,0.00921655206523963
434.txt,112.txt,0.00921651268278198
283.txt,179.txt,0.009216343123575527
290.txt,34.txt,0.009215267858130814
178.txt,339.txt,0.009215039052261304
44.txt,460.txt,0.009214921089490237
271.txt,265.txt,0.009214877023188385
403.txt,54.txt,0.009214607078640136
466.txt,24.txt,0.00921457420970583
309.txt,57.txt,0.009214144265483502
152.txt,315.txt,0.009213840363696631
217.txt,384.txt,0.009213461154728686
47.txt,412.txt,0.009213273958587103
30.txt,132.txt,0.009212902790609285
224.txt,469.txt,0.009212836792453143
166.txt,418.txt,0.009212803327110988
140.txt,244.txt,0.009212743954313277
224.txt,246.txt,0.00921237951869249
173.txt,9.txt,0.009212297559826004
233.txt,496.txt,0.009212181617717847
420.txt,324.txt,0.009211946122778637
358.txt,151.txt,0.009211174868630172
293.txt,232.txt,0.009210785673487428
228.txt,295.txt,0.009210639924899216
471.txt,51.txt,0.009210470404118895
221.txt,364.txt,0.009210235067464184
153.txt,462.txt,0.009210004252428837
